Match Number,Team Number,Autonomous Path,Auto Cross Line,Auto Switch Cubes,Auto Scale Cubes,Own Switch Cubes Teleop,Scale Cubes Teleop,Opponent Switch Cubes Teleop,Exchange Cubes,Single Climb,Climb + 1 Buddy,Climb + 2 Buddies,Played Defense
99,5985,"[[64,320],[64,316],[63,312],[62,308],[61,301],[60,293],[59,287],[58,278],[57,270],[57,263],[57,256],[57,249],[57,243],[57,237],[57,231],[57,226],[57,221],[57,217],[57,213],[57,209],[58,206],[58,203],[58,200],[59,198],[59,196],[59,195],[59,193],[59,191],[59,190],[59,189],[59,188],[59,187],[59,186],[59,185],[59,184],[59,183],[59,182],[59,181],[59,180],[59,179],[59,178],[59,177],[59,176],[59,175],[59,174],[59,173],[59,172],[59,171],[59,170],[59,169],[59,168],[59,167],[59,166],[59,165],[59,164],[59,163],[59,162],[59,161],[59,160],[59,159]]",1,0,0,0,1,0,0,0,0,0,1
99,2521,"[[252.48699951171875,341.17999267578125],[252,288],[252,276],[252,264],[252.343994140625,237.54302978515625],[252.6669921875,224.93798828125],[252.75201416015625,212.60601806640625],[253.03500366210938,202.7239990234375],[253.3330078125,195.41302490234375],[252.72900390625,188.7080078125],[251.2239990234375,184.114990234375],[248.98001098632812,179.6259765625],[246.11300659179688,175.8170166015625],[242.77801513671875,172.44500732421875],[238.55398559570312,169.9439697265625],[234.72601318359375,168.37298583984375],[231.80300903320312,167.2349853515625],[229,167],[227,167],[226,167],[226,167]]",1,0,0,0,2,0,2,0,0,0,0
98,1178,"[[149.33299255371094,346.281982421875],[149.93499755859375,343.7960205078125],[150,339],[156.23500061035156,321.77197265625],[160.6320037841797,309.3380126953125],[167.1230010986328,295.4739990234375],[171.19000244140625,286.4940185546875],[175.38099670410156,278.416015625],[179.20399475097656,271.86102294921875],[181.49600219726562,266.67498779296875],[184.58399963378906,262.22100830078125],[186.6320037841797,257.73699951171875],[189.54800415039062,253.23797607421875],[192.66600036621094,248.77899169921875],[195.33799743652344,242.99200439453125],[198.23899841308594,235.8289794921875],[201.37600708007812,228.91497802734375],[202.69200134277344,221.5159912109375],[204.9510040283203,215.28900146484375],[206.25599670410156,210.64501953125],[206.71299743652344,206.86102294921875],[207.33299255371094,204.6719970703125],[209.20899963378906,203.39501953125],[211.4040069580078,202.26300048828125]]",1,1,0,2,0,0,8,1,0,0,0
98,2383,"[[260.3819885253906,357.3590087890625],[258.5840148925781,351.51702880859375],[258.135009765625,342.52801513671875],[258.135009765625,329.4940185546875],[258.135009765625,313.31500244140625],[259.4830017089844,293.09002685546875],[261.281005859375,274.66302490234375],[263.0790100097656,256.23602294921875],[264.427001953125,240.0560302734375],[265.32598876953125,225.2249755859375],[265.7749938964844,213.53900146484375],[265.7749938964844,205.89898681640625],[265.7749938964844,199.60699462890625],[265.7749938964844,194.2139892578125],[265.7749938964844,189.718994140625],[265.7749938964844,185.2249755859375],[265.7749938964844,180.281005859375]]",1,0,0,0,3,1,0,0,0,0,0
99,179,"[[245,345],[245,342],[245,339],[245,336],[245,332],[245,329],[245,325],[245,321],[245,316],[245,312],[245,307],[245,302],[245,298],[245,294],[245,290],[245,287],[245,283],[245,280],[245,277],[245,274],[245,270],[245,266],[245,262],[245,258],[245,254],[245,251],[245,247],[245,244],[245,241],[245,239],[245,236],[245,233],[245,230],[245,227],[245,225],[244,221],[244,218],[243,215],[243,211],[243,209],[242,206],[242,203],[241,199],[241,195],[241,192],[240,188],[240,185],[240,181],[240,178],[239,174],[239,171],[239,166],[239,162],[238,159],[238,155],[238,152],[237,148],[237,144],[237,140],[236,136],[236,132],[235,129],[234,125],[233,121],[232,117],[231,113],[230,110],[229,108],[228,105],[227,101],[226,98],[225,94],[224,91],[223,88],[222,85],[221,81],[220,77],[219,74],[218,71],[218,69],[218,67],[218,65],[217,63],[217,61],[216,59],[216,57],[215,56],[215,54],[215,52],[215,50],[214,49],[214,48],[213,47],[213,46],[213,45],[213,44],[212,44],[212,43],[213,50],[213,47],[213,45],[213,42],[212,40],[212,38],[211,36],[211,35],[211,33],[210,32],[210,31],[210,30],[210,29],[209,28],[209,29],[209,30],[208,33],[207,37],[206,42],[205,45],[204,50],[203,54],[203,59],[202,64],[201,69],[201,74],[201,79],[200,84],[200,89],[200,95],[199,100],[199,105],[199,110],[199,115],[199,119],[198,122],[198,124],[198,125],[198,122],[198,120],[198,114],[198,107],[198,100],[199,92],[200,85],[201,79],[202,73],[204,67],[205,61],[206,56],[206,52],[207,47],[207,42],[208,38],[208,35],[208,32],[208,31],[208,30],[208,32],[208,37],[206,45],[204,55],[202,67],[201,77],[200,88],[199,98],[199,107],[199,115],[199,120],[199,124],[199,125],[199,124],[199,120],[200,113],[201,105],[201,96],[202,85],[203,74],[205,61],[207,51],[209,43],[210,37],[212,33],[213,31],[214,30],[214,29],[215,28],[216,27],[217,25]]",1,0,1,0,4,0,0,0,0,0,0
99,1540,"[[176.33700561523438,349.14599609375],[176.33700561523438,349.14599609375],[176.33700561523438,348.697021484375],[176.33700561523438,347.7979736328125],[177.68499755859375,344.2020263671875],[181.281005859375,337.46099853515625],[187.12399291992188,328.02197265625],[193.41600036621094,317.68499755859375],[200,306],[206.8990020751953,295.2130126953125],[212.29200744628906,284.427001953125],[216.33700561523438,273.19097900390625],[218.58399963378906,261.0560302734375],[219.03399658203125,247.572998046875],[217.23599243164062,233.19097900390625],[213.1909942626953,218.3590087890625],[208.2469940185547,204.427001953125],[202.85400390625,192.2919921875],[198.36000061035156,181.5059814453125],[194.31500244140625,172.51702880859375],[191.6179962158203,166.67401123046875],[190.27000427246094,162.6290283203125],[190.718994140625,159.9329833984375],[193.86500549316406,156.7860107421875]]",1,1,0,1,0,0,4,0,0,0,0
99,4159,"[[66,335],[66,332],[66,327],[66,322],[66,317],[66,310],[66,303],[66,297],[66,291],[66,285],[66,278],[64,272],[63,267],[62,260],[61,253],[61,248],[61,243],[60,238],[60,234],[60,229],[60,225],[60,221],[60,218],[60,214],[60,211],[60,207],[60,204],[60,201],[60,198],[60,196],[60,195],[60,193],[60,192],[61,190],[64,189]]",1,0,0,1,0,0,7,0,0,0,1
100,2522,"[[244.6669921875,368.3330078125],[243.01400756835938,341.90997314453125],[240.52099609375,327.54302978515625],[236.16900634765625,297.20501708984375],[233.4530029296875,281.781005859375],[230.18301391601562,249.89300537109375],[229.72100830078125,234.375],[228.60800170898438,220.63201904296875],[228.6669921875,206.802978515625],[228.6669921875,193.25701904296875],[228.6669921875,179.947021484375],[228.6669921875,166.67901611328125],[228.6669921875,154.3280029296875],[228.6669921875,144.10302734375],[228.6669921875,133.9749755859375],[229.625,125.00201416015625],[229.3330078125,116.85498046875],[230,110],[230.95700073242188,103.59197998046875],[231.3330078125,96.9119873046875],[231.3330078125,91.4329833984375],[231.3330078125,84.87298583984375],[232.072998046875,80.375],[232.6669921875,75.39697265625],[232.6669921875,70.5250244140625],[232.6669921875,65.656982421875],[232,61],[232,58],[232,56],[231.3330078125,55.4620361328125],[231.3330078125,53.37200927734375],[230.57199096679688,52.572021484375],[230.12399291992188,50.7900390625],[230,50],[210.64199829101562,114.9749755859375],[211,115],[212.86500549316406,115.7659912109375],[213.33299255371094,116.3330078125]]",1,1,1,0,3,0,7,0,0,0,0
100,1983,"[[202,346],[202,342],[200,336],[199,328],[198,320],[198,311],[197,301],[197,290],[196,277],[195,265],[193,253],[193,242],[192,231],[192,220],[192,212],[192,203],[192,197],[192,192],[191,189],[190,187],[189,187],[187,187],[185,187],[182,190],[178,194],[174,201],[171,207],[167,213],[164,219],[160,226],[157,231],[155,234],[153,237],[152,239],[151,239],[151,236],[154,233],[157,227],[161,221],[166,213],[172,205],[177,199],[183,193],[186,190],[188,187],[190,185],[192,185],[193,184]]",1,2,0,0,6,2,0,1,0,0,0
100,5678,"[[117,298],[113,294],[109,288],[105,277],[100,264],[95,250],[89,237],[84,227],[80,216],[77,205],[75,195],[74,184],[74,174],[73,167],[73,160],[72,154],[72,150],[72,146],[72,143],[72,142],[72,141]]",0,0,0,0,0,0,5,0,0,0,0
100,668,"[[61,363],[61,357],[61,349],[61,341],[61,332],[61,326],[61,319],[61,311],[60,304],[60,298],[60,293],[59,288],[59,282],[58,277],[58,274],[58,270],[58,268],[58,266],[58,264],[58,262],[58,260],[58,257],[58,255],[58,252],[58,249],[58,247],[58,245],[58,244],[58,243],[58,242],[58,241],[59,241],[59,239],[59,238],[59,237],[59,236],[59,234],[59,233],[59,231],[59,229],[59,227],[59,226],[59,223],[59,221],[59,219],[59,217],[59,215],[59,214],[60,212],[60,210],[60,209],[60,208],[61,207],[61,206],[61,205],[61,204],[61,203],[61,202],[62,202],[62,201],[62,200],[63,200]]",1,0,0,0,0,0,2,0,0,0,0
100,2073,"[[157,326],[157,322],[157,317],[157,312],[157,305],[157,299],[157,294],[157,290],[157,286],[157,282],[157,279],[157,276],[157,273],[158,271],[158,269],[159,268],[159,267],[160,266],[161,265],[162,264],[162,263],[163,262],[165,261],[167,260],[169,259],[171,258],[174,256],[177,254],[179,252],[183,250],[186,247],[188,245],[190,241],[192,238],[193,236],[195,233],[195,229],[196,227],[196,224],[197,220],[198,216],[198,211],[198,206],[198,200],[198,196],[199,194],[199,191],[199,190],[199,189],[199,188],[200,188],[200,192],[200,198],[200,206],[200,214],[200,220],[200,223],[200,226],[200,228],[200,230],[200,231],[198,231],[196,231],[194,231],[192,230],[188,229],[185,229],[181,228],[178,228],[176,227],[174,227],[173,227],[177,227],[182,227],[187,227],[190,227],[194,226],[197,225],[199,224],[202,222],[203,221],[203,220],[203,219],[203,218],[203,216],[203,214],[203,212],[203,210],[203,208],[203,205],[203,200],[203,195],[203,189],[203,184]]",1,1,0,1,6,0,0,0,0,0,0
100,6348,"[[64,344],[64,342],[64,340],[64,338],[64,336],[64,333],[64,331],[64,329],[64,326],[64,324],[64,322],[64,320],[64,318],[64,317],[64,316],[64,315],[64,313],[64,311],[64,309],[64,307],[64,306],[64,304],[64,303],[64,302],[64,301],[64,300],[64,298],[64,297],[64,296],[64,295],[64,294],[64,293],[64,292],[64,291],[64,290],[64,289],[64,288],[64,287],[64,286],[64,285],[64,284],[64,283],[64,282],[64,281],[64,280],[64,279],[64,278],[64,277],[64,276],[64,275],[64,273],[64,272],[64,271],[64,270],[64,269],[64,268],[64,267],[64,266],[64,265],[64,264],[64,263],[64,262],[64,260],[64,259],[64,258],[64,257],[64,256],[64,255],[64,253],[64,252],[64,251],[64,250],[64,249],[64,247],[64,246],[64,245],[64,244],[64,242],[64,241],[64,239],[64,238],[64,236],[64,235],[64,233],[64,232],[64,230],[64,229],[64,227],[64,226],[64,225],[64,224],[64,222],[64,221],[63,219],[62,218],[62,216],[62,214],[61,213],[60,211],[60,210],[59,208],[58,207],[58,205],[57,204],[57,202],[57,200],[57,199],[57,197],[56,196],[56,194],[56,193],[56,191],[56,190],[56,189],[56,188],[56,187],[56,186],[56,185],[56,184],[56,183],[56,182],[56,180],[55,178],[55,176],[55,174],[55,173],[55,172],[55,171],[55,170],[55,169],[55,168],[54,167],[54,166],[54,165],[54,164],[53,163],[53,162],[53,160],[53,159],[53,158],[53,157],[52,156],[52,154],[52,153],[52,152],[52,151],[52,150],[52,149],[52,148],[52,147],[52,146],[52,145],[51,143],[51,142],[51,141],[51,140],[51,139],[51,138],[51,137],[51,136],[51,135],[51,134],[51,133],[51,132],[51,131],[51,130],[51,129],[51,128],[51,127],[51,125],[51,124],[51,123],[51,122],[52,122],[53,122],[54,122],[55,122],[56,122],[57,123],[58,123],[59,124],[60,125],[61,125],[62,125],[63,125],[64,126],[64,127],[65,128],[66,128],[66,129],[66,130],[66,131],[66,132]]",1,0,0,2,0,0,0,0,0,0,1
101,6887,"[[234,343],[234,340],[233,335],[232,327],[230,318],[229,309],[228,300],[228,292],[228,282],[228,274],[228,265],[228,256],[229,246],[229,236],[231,227],[233,218],[234,209],[236,201],[237,193],[238,186],[239,182],[239,178],[239,176],[239,174],[239,173],[238,173],[237,173],[235,173],[232,173],[228,173],[224,173],[219,173],[215,173],[211,173],[208,173]]",1,1,0,0,1,1,5,0,0,0,0
101,3390,"[[122,301],[123,300],[125,300],[128,298],[132,297],[135,295],[140,294],[144,292],[147,291],[151,289],[154,287],[156,286],[159,284],[161,282],[163,279],[165,277],[168,274],[170,271],[173,268],[176,265],[180,262],[183,258],[187,256],[190,253],[193,249],[196,247],[198,243],[200,241],[203,239],[206,237],[208,235],[212,232],[215,231],[217,228],[220,226],[224,223],[227,221],[231,218],[235,215],[238,213],[241,210],[244,207],[247,205],[250,203],[253,200],[255,198],[259,196],[262,194],[264,191],[267,189],[271,187],[273,185],[275,184],[276,183],[278,182],[279,181],[280,181],[281,181],[283,181]]",1,0,0,0,2,0,0,0,0,0,0
101,6024,"[[243.3330078125,343.0989990234375],[243.6669921875,307.6669921875],[244.83700561523438,293.79302978515625],[246.3330078125,265.3330078125],[246,248],[246.65200805664062,234.52899169921875],[246.43499755859375,218.9110107421875],[246.6669921875,204.20697021484375],[246.6669921875,189.6409912109375],[247.3330078125,175.58197021484375],[248.23300170898438,163.10797119140625],[248,152],[248,143],[248,135],[248,131],[248,126],[248,122],[248,119],[248,116],[248,112],[248.07000732421875,110.1939697265625],[248,107],[248,105],[248,104],[248,101],[248,100],[248,99],[248,98]]",1,0,0,0,1,1,0,0,0,0,0
101,488,"[[154,343],[154,342],[154,340],[154,339],[154,337],[154,336],[154,335],[154,334],[154,332],[154,331],[154,330],[154,329],[154,327],[154,325],[154,324],[154,322],[154,321],[154,320],[154,319],[154,317],[154,316],[154,315],[154,314],[154,313],[154,312],[153,312],[153,311],[153,310],[153,309],[153,307],[153,306],[153,305],[153,304],[153,303],[153,302],[153,301],[153,300],[153,299],[153,297],[153,296],[153,295],[153,294],[153,293],[153,292],[153,291],[153,290],[152,289],[152,288],[152,287],[150,286],[150,285],[149,284],[148,282],[148,281],[147,280],[147,279],[147,278],[146,277],[145,276],[145,275],[143,274],[142,274],[141,272],[140,272],[138,270],[137,269],[135,268],[133,267],[132,265],[130,264],[128,264],[127,262],[126,262],[125,260],[123,259],[122,258],[121,257],[120,257],[119,256],[118,255],[117,254],[116,253],[115,252],[115,251],[115,250],[114,249],[113,247],[113,245],[113,244],[113,243],[113,242],[113,240],[113,239],[114,237],[114,235],[114,232],[114,229],[114,227],[114,223],[114,221],[114,217],[114,216],[114,214],[114,212],[114,210],[114,209],[114,207],[114,206],[114,205],[114,204],[114,203],[114,202],[114,201],[114,202],[113,202],[112,202],[112,203],[112,204],[112,205],[112,206],[112,207],[111,207],[111,208],[111,209],[111,211],[111,212],[111,214],[111,215],[111,216],[111,217],[110,218],[110,219],[110,221],[110,222],[110,223],[109,225],[109,226],[109,228],[109,229],[109,230],[108,232],[108,234],[107,235],[107,236],[107,237],[107,239],[107,240],[107,241],[107,242],[107,244],[107,245],[107,247],[107,249],[107,250],[106,252],[106,253],[106,255],[105,257],[105,259],[105,262],[104,263],[104,265],[103,267],[103,268],[102,269],[102,270],[102,271],[102,272],[102,274],[102,275],[102,277],[102,278],[102,279],[103,279],[104,278],[105,278],[105,277],[106,277],[107,277],[107,275],[108,275],[109,275],[109,274],[110,274],[110,273],[111,273],[112,273],[112,272],[113,272],[113,271],[114,271],[115,270],[116,270],[117,270],[118,269],[120,269],[121,269],[122,269],[124,268],[125,268],[127,267],[128,267],[130,267],[132,267],[133,267],[135,267],[137,267],[138,267],[140,267],[141,266],[142,266],[143,265],[145,265],[146,265],[146,264],[146,263],[146,262],[146,261],[146,259],[146,257],[146,256],[146,255],[146,252],[146,251],[147,249],[147,247],[149,246],[150,244],[150,243],[151,242],[152,241],[152,240],[152,239],[152,240],[152,241],[152,242],[151,242],[151,243],[150,243],[149,243],[149,244],[148,244],[147,244],[147,245],[147,246],[147,247],[146,247],[145,248],[145,249],[145,250],[145,252],[143,254],[143,255],[142,257],[142,259],[141,262],[141,264],[140,265],[140,267],[139,269],[138,270],[138,272],[137,272],[137,273],[136,274],[135,274],[135,275],[134,275],[133,275],[132,275],[131,275],[130,275],[127,275],[125,275],[123,275],[120,275],[117,275],[115,275],[112,275],[110,275],[109,275],[108,275],[108,274],[108,272],[108,271],[108,269],[108,268],[108,267],[108,265],[108,264],[108,263],[108,262],[108,259],[108,257],[108,255],[108,252],[108,250],[108,247],[107,244],[107,240],[106,237],[106,235],[106,232],[106,228],[106,224],[106,221],[106,217],[105,214],[105,209],[105,207],[105,204],[105,202],[105,201],[105,200],[105,199],[104,198],[104,197],[104,198],[104,199],[104,200],[104,201],[104,202],[104,203],[104,204],[104,205],[104,206],[104,207],[102,207],[102,209]]",1,1,0,0,2,0,0,0,0,0,0
101,3882,"[[251,33],[252,25],[258,17],[268,3],[277,-8],[284,-16],[292,-24],[297,-28],[303,-31],[309,-34],[314,-36],[318,-38],[321,-41],[323,-42],[325,-44],[326,-44],[326,-46],[327,-50],[169,362],[169,360],[169,358],[169,356],[169,353],[169,350],[169,347],[169,343],[169,339],[169,336],[169,333],[169,331],[169,329],[169,328],[169,326],[169,325],[169,323],[169,322],[169,320],[169,318],[169,315],[169,313],[169,310],[169,308],[169,307],[169,306],[169,304],[169,303],[169,302],[169,301],[169,300],[169,299],[169,298],[168,297],[168,296],[168,295],[167,293],[167,292],[166,292],[166,291],[166,290],[165,290],[165,289],[164,288],[163,287],[162,286],[161,285],[160,284],[159,283],[158,282],[157,281],[156,281],[156,280],[155,280],[155,279],[154,279],[153,278],[152,278],[151,278],[150,277],[149,277],[148,276],[147,276],[146,275],[145,275],[144,274],[143,274],[141,274],[140,273],[138,273],[136,273],[134,272],[133,272],[130,272],[129,272],[127,272],[125,272],[123,272],[121,272],[119,272],[117,272],[115,272],[113,272],[111,272],[109,272],[107,272],[106,272],[104,271],[103,271],[102,271],[101,271],[100,270],[99,270],[98,269],[97,269],[97,268],[96,267],[96,266],[95,264],[95,261],[94,258],[94,255],[93,252],[92,248],[92,245],[91,241],[91,238],[91,234],[91,230],[91,226],[91,223],[91,219],[91,216],[91,213],[91,211],[91,209],[92,208],[92,207],[92,206]]",1,1,0,0,3,0,3,0,0,0,0
101,7193,"[[67,336],[67,334],[67,331],[67,329],[67,327],[67,324],[67,322],[67,320],[67,318],[67,315],[67,312],[67,309],[67,306],[67,303],[67,300],[67,297],[66,294],[65,290],[64,286],[63,283],[62,279],[60,276],[59,273],[58,269],[56,266],[54,262],[52,257],[50,253],[48,249],[45,245],[42,241],[40,237],[37,233],[34,229],[32,226],[30,223],[29,221],[27,219],[26,217],[25,216],[23,215],[22,214],[21,213],[19,213],[19,211]]",1,0,0,0,0,0,2,0,0,0,0
102,3316,"[[252.29299926757812,290.8480224609375],[249.156005859375,235.20001220703125],[248.03799438476562,222.46002197265625],[246.9219970703125,209.885986328125],[244.38299560546875,195.44000244140625],[243.08099365234375,184.14398193359375],[241.9639892578125,172.968994140625],[239.69900512695312,161.8289794921875],[238.40301513671875,151.625],[235.91299438476562,142.9849853515625],[236,136],[235.06698608398438,131.5999755859375],[234.6669921875,127.13702392578125],[233.50201416015625,121.510009765625],[232.3900146484375,115.00897216796875],[231.28399658203125,110.4219970703125],[230.16598510742188,106.4990234375],[229.72299194335938,102.89300537109375],[230.06399536132812,98.40899658203125],[229.3330078125,93.30401611328125],[229.04299926757812,88.551025390625],[227.927001953125,84.447998046875],[227.3330078125,80.4420166015625],[227.3330078125,78.072998046875],[226.58401489257812,74.41802978515625],[226.6669921875,72.8079833984375],[226.3590087890625,71.0260009765625],[226,69],[225.46099853515625,68.79498291015625],[225.01800537109375,67.68499755859375],[224.6669921875,66.56500244140625],[224.11801147460938,65.45098876953125],[224,64],[223.3330078125,63.2239990234375],[222.77899169921875,62.11199951171875],[222.6669921875,61.00799560546875],[222.6669921875,58.4329833984375],[222.6669921875,56.198974609375],[222,53],[222,50],[222,49],[221.33299255371094,47.64599609375],[221.33299255371094,46.5269775390625],[221.33299255371094,45.6669921875],[221.33299255371094,45.15399169921875],[221.33299255371094,44.39898681640625],[220.5780029296875,44.6669921875],[220.66700744628906,45.38702392578125],[221.46800231933594,45.3330078125],[221.33299255371094,46.05401611328125],[221.33299255371094,46.68701171875],[220.5330047607422,46.6669921875],[220.20700073242188,47.3330078125],[219.66700744628906,47.3330078125],[220,48],[219,48],[220,48],[220,48],[220.8000030517578,48.6669921875],[220.66700744628906,49.3389892578125],[220.66700744628906,50.04498291015625],[219,50],[219.3260040283203,50.67401123046875],[219.33299255371094,58.09002685546875],[220,67],[220.66700744628906,71.74102783203125],[221.60699462890625,73.8800048828125],[221.38900756835938,75.4439697265625],[221.33299255371094,77.66802978515625],[221.33299255371094,79.89501953125],[220.6009979248047,82.864990234375],[220.66700744628906,85.02801513671875],[220.66700744628906,86.96600341796875],[219.9290008544922,88.80902099609375],[220,90],[220,91],[220,93],[219.47000122070312,94.530029296875],[219.33299255371094,95.656982421875],[219.33299255371094,96.052001953125],[218.66700744628906,97.010986328125],[218.66700744628906,97.6669921875],[218.66700744628906,98.05401611328125],[218.66700744628906,98.7080078125],[217.99400329589844,98.6669921875],[217.3000030517578,98.6669921875],[217.33299255371094,99.41302490234375],[216.48500061035156,99.3330078125],[217.35000610351562,99.3330078125],[232.53799438476562,50.12799072265625],[231.3330078125,50.6669921875]]",1,0,1,2,5,0,0,1,0,0,0
